Year,Month,Day,Hour,Week,Tapioca Pearls (Boba),Lychee Jelly,Aloe Vera Bits,Grass Jelly,Fresh Milk,Red Beans,Cups (Regular),Straws (Regular),Straws (Jumbo),Napkins (Regular),To-Go Bags (Small),Lids (Dome),Lids (Flat),Condiment Station Supplies,Taro,Matcha,Brown Sugar,Black Sugar,Strawberry Milk Cream,Mango Milk Cream,Sago,Crystal Jelly,Jasmine Green Tea Leaves,Passion Fruit Tea Leaves,Oolong Tea Leaves
2024,11,27,1,26,8,12,4,4,22,5,47,39,8,47,47,5,42,28,2,11,6,10,5,5,5,5,4,6,4
2024,11,27,2,26,3,4,5,2,12,1,28,25,3,28,28,5,23,15,1,5,2,6,5,2,2,2,4,2,5
2024,11,27,3,26,7,2,3,1,15,3,28,21,7,28,28,2,26,17,1,7,6,5,2,1,1,1,6,1,3
2024,11,27,4,26,10,4,1,5,11,2,34,24,10,34,34,1,33,21,5,5,5,8,1,6,6,6,4,2,1
2024,11,27,5,26,7,6,6,6,13,6,40,33,7,40,40,2,38,22,3,7,4,7,2,5,5,5,4,3,6
2024,11,27,6,26,12,10,6,4,22,4,55,43,12,55,55,6,49,32,6,10,6,10,6,6,6,6,6,5,6
2024,11,27,7,26,6,12,4,6,11,5,38,32,6,38,38,1,37,20,3,7,3,8,1,2,2,2,6,6,4
2024,11,27,8,26,6,12,3,4,16,5,44,38,6,44,44,6,38,24,4,8,2,7,6,6,6,6,5,6,3
2024,11,27,9,26,9,8,6,1,16,4,36,27,9,36,36,2,34,22,5,10,4,7,2,3,3,3,1,4,6
2024,11,27,10,26,5,4,4,4,16,5,35,30,5,35,35,6,29,21,1,6,4,5,6,5,5,5,3,2,4
2024,11,27,11,26,4,4,3,1,14,6,25,21,4,25,25,1,24,17,2,11,2,6,1,2,2,2,1,2,3
2024,11,28,0,26,6,2,6,2,12,6,33,27,6,33,33,1,32,17,3,8,3,4,1,6,6,6,3,1,6
2024,11,28,1,26,7,4,1,1,9,1,27,20,7,27,27,1,26,15,5,6,2,6,1,5,5,5,4,2,1
2024,11,28,2,26,12,8,4,5,17,1,40,28,12,40,40,5,35,28,6,6,6,10,5,3,3,3,1,4,4
2024,11,28,3,26,4,8,1,2,13,3,29,25,4,29,29,1,28,16,1,9,3,8,1,5,5,5,3,4,1
2024,11,28,4,26,9,10,2,2,15,5,30,21,9,30,30,2,28,20,3,7,6,4,2,1,1,1,2,5,2
2024,11,28,5,26,12,10,3,4,17,1,42,30,12,42,42,4,38,27,6,7,6,10,4,5,5,5,2,5,3
2024,11,28,6,26,7,12,6,3,9,2,33,26,7,33,33,3,30,17,5,4,2,5,3,3,3,3,1,6,6
2024,11,28,7,26,11,8,1,4,15,2,36,25,11,36,36,5,31,24,5,4,6,6,5,6,6,6,1,4,1
2024,11,28,8,26,4,2,3,4,5,1,22,18,4,22,22,2,20,12,3,2,1,5,2,5,5,5,1,1,3
2024,11,28,9,26,8,10,6,2,16,5,39,31,8,39,39,6,33,22,4,6,4,3,6,4,4,4,2,5,6
2024,11,28,10,26,10,4,2,1,14,5,31,21,10,31,31,2,29,19,4,6,6,2,2,6,6,6,2,2,2
2024,11,28,11,26,9,4,4,1,17,5,35,26,9,35,35,4,31,21,3,7,6,3,4,6,6,6,2,2,4
2024,11,29,0,26,4,6,6,6,16,3,38,34,4,38,38,4,34,23,1,9,3,12,4,1,1,1,5,3,6
2024,11,29,1,26,4,12,1,3,12,5,29,25,4,29,29,3,26,18,3,8,1,6,3,2,2,2,2,6,1
2024,11,29,2,26,6,12,3,5,7,1,31,25,6,31,31,2,29,15,3,2,3,6,2,2,2,2,5,6,3
2024,11,29,3,26,8,12,3,4,17,4,40,32,8,40,40,5,35,25,4,8,4,8,5,4,4,4,2,6,3
2024,11,29,4,26,9,4,4,3,17,5,44,35,9,44,44,4,40,26,6,10,3,8,4,6,6,6,6,2,4
2024,11,29,5,26,7,6,1,4,12,1,31,24,7,31,31,6,25,21,5,4,2,7,6,1,1,1,5,3,1
2024,11,29,6,26,8,4,2,5,13,1,36,28,8,36,36,5,31,23,5,5,3,9,5,6,6,6,3,2,2
2024,11,29,7,26,4,4,1,5,16,3,33,29,4,33,33,5,28,23,2,9,2,11,5,6,6,6,1,2,1
2024,11,29,8,26,3,8,5,6,9,2,33,30,3,33,33,1,32,16,1,6,2,10,1,3,3,3,5,4,5
2024,11,29,9,26,6,8,6,5,9,2,38,32,6,38,38,5,33,19,5,3,1,6,5,6,6,6,3,4,6
2024,11,29,10,26,8,4,2,4,16,2,35,27,8,35,35,5,30,24,4,7,4,9,5,5,5,5,2,2,2
2024,11,29,11,26,7,8,5,5,13,3,32,25,7,32,32,4,28,20,2,4,5,6,4,2,2,2,1,4,5
2024,11,30,0,27,6,2,4,6,16,6,38,32,6,38,38,1,37,24,2,11,4,11,1,4,4,4,5,1,4
2024,11,30,1,27,10,12,2,6,20,4,47,37,10,47,47,6,41,31,5,9,5,11,6,2,2,2,6,6,2
2024,11,30,2,27,3,2,5,4,16,4,34,31,3,34,34,5,29,22,2,10,1,10,5,2,2,2,4,1,5
2024,11,30,3,27,8,10,5,6,20,3,41,33,8,41,41,6,35,29,3,9,5,12,6,1,1,1,1,5,5
2024,11,30,4,27,7,8,5,2,15,5,41,34,7,41,41,2,39,21,4,10,3,7,2,5,5,5,6,4,5
2024,11,30,5,27,10,2,6,6,16,3,42,32,10,42,42,1,41,26,4,9,6,12,1,6,6,6,3,1,6
2024,11,30,6,27,8,4,2,6,14,6,42,34,8,42,42,4,38,26,6,8,2,8,4,6,6,6,6,2,2
2024,11,30,7,27,7,6,5,1,13,1,34,27,7,34,34,4,30,18,4,6,3,6,4,2,2,2,6,3,5
2024,11,30,8,27,6,10,2,2,16,3,30,24,6,30,30,6,24,19,1,5,5,4,6,1,1,1,3,5,2
2024,11,30,9,27,5,10,6,1,10,2,34,29,5,34,34,5,29,15,4,4,1,3,5,4,4,4,4,5,6
2024,11,30,10,27,2,2,3,2,10,6,24,22,2,24,24,1,23,13,1,8,1,4,1,6,6,6,1,1,3
2024,11,30,11,27,4,10,1,6,13,6,33,29,4,33,33,4,29,22,3,8,1,8,4,1,1,1,4,5,1
2024,12,1,0,27,8,8,1,3,12,1,33,25,8,33,33,3,30,20,5,6,3,8,3,2,2,2,6,4,1
2024,12,1,1,27,6,2,5,6,13,5,36,30,6,36,36,1,35,21,2,8,4,9,1,6,6,6,3,1,5
2024,12,1,2,27,3,8,6,1,10,1,33,30,3,33,33,6,27,12,1,2,2,2,6,5,5,5,6,4,6
2024,12,1,3,27,8,12,4,5,17,5,42,34,8,42,42,4,38,24,2,7,6,7,4,6,6,6,2,6,4
2024,12,1,4,27,6,8,1,6,11,3,34,28,6,34,34,3,31,22,5,7,1,10,3,5,5,5,2,4,1
2024,12,1,5,27,8,2,2,1,14,2,28,20,8,28,28,4,24,20,5,7,3,6,4,4,4,4,1,1,2
2024,12,1,6,27,10,6,2,2,17,3,34,24,10,34,34,5,29,23,4,6,6,5,5,1,1,1,5,3,2
2024,12,1,7,27,6,8,5,3,9,1,32,26,6,32,32,5,27,16,4,2,2,4,5,5,5,5,2,4,5
2024,12,1,8,27,8,8,3,3,14,6,32,24,8,32,32,4,28,22,5,7,3,4,4,1,1,1,2,4,3
2024,12,1,9,27,11,4,3,2,11,1,28,17,11,28,28,3,25,19,6,3,5,4,3,3,3,3,1,2,3
2024,12,1,10,27,8,8,3,6,9,2,31,23,8,31,31,1,30,19,4,4,4,8,1,3,3,3,2,4,3
2024,12,1,11,27,9,12,6,5,9,1,36,27,9,36,36,2,34,18,4,2,5,6,2,5,5,5,1,6,6
2024,12,2,0,27,6,6,1,4,14,6,37,31,6,37,37,6,31,23,5,7,1,5,6,6,6,6,4,3,1
2024,12,2,1,27,6,10,2,5,12,3,32,26,6,32,32,3,29,18,1,4,5,6,3,4,4,4,3,5,2
2024,12,2,2,27,8,4,6,2,15,2,31,23,8,31,31,2,29,20,3,8,5,8,2,2,2,2,1,2,6
2024,12,2,3,27,9,6,2,3,19,1,37,28,9,37,37,6,31,25,3,7,6,9,6,4,4,4,3,3,2
2024,12,2,4,27,2,6,6,2,10,1,28,26,2,28,28,2,26,13,1,7,1,8,2,3,3,3,3,3,6
2024,12,2,5,27,8,10,1,6,22,6,41,33,8,41,41,6,35,30,2,10,6,10,6,3,3,3,2,5,1
2024,12,2,6,27,12,12,2,4,15,3,36,24,12,36,36,1,35,25,6,8,6,9,1,1,1,1,2,6,2
2024,12,2,7,27,5,8,3,6,14,2,35,30,5,35,35,4,31,22,2,7,3,11,4,2,2,2,4,4,3
2024,12,2,8,27,7,6,2,1,14,1,26,19,7,26,26,5,21,16,1,3,6,3,5,1,1,1,4,3,2
2024,12,2,9,27,7,6,6,3,14,4,34,27,7,34,34,3,31,21,4,8,3,7,3,1,1,1,3,3,6
2024,12,2,10,27,10,12,1,2,10,2,33,23,10,33,33,1,32,18,6,5,4,5,1,4,4,4,4,6,1
2024,12,2,11,27,2,4,4,2,11,3,30,28,2,30,30,3,27,14,1,7,1,6,3,5,5,5,5,2,4
2024,12,3,0,27,9,4,4,6,16,4,38,29,9,38,38,2,36,27,5,10,4,12,2,3,3,3,2,2,4
2024,12,3,1,27,6,8,3,5,21,6,44,38,6,44,44,4,40,27,1,12,5,11,4,4,4,4,6,4,3
2024,12,3,2,27,12,12,5,3,14,5,39,27,12,39,39,1,38,23,6,7,6,5,1,4,4,4,1,6,5
2024,12,3,3,27,7,8,5,5,10,4,38,31,7,38,38,1,37,20,5,7,2,8,1,4,4,4,5,4,5
2024,12,3,4,27,11,6,3,4,20,6,41,30,11,41,41,4,37,30,6,11,5,9,4,4,4,4,1,3,3
2024,12,3,5,27,5,6,3,1,15,6,33,28,5,33,33,2,31,19,3,11,2,6,2,4,4,4,4,3,3
2024,12,3,6,27,5,8,4,3,13,5,39,34,5,39,39,2,37,20,4,10,1,8,2,5,5,5,6,4,4
2024,12,3,7,27,5,6,6,2,18,6,37,32,5,37,37,6,31,21,1,8,4,4,6,5,5,5,2,3,6
2024,12,3,8,27,9,12,6,3,11,1,41,32,9,41,41,3,38,20,6,5,3,7,3,3,3,3,6,6,6
2024,12,3,9,27,11,4,1,4,12,2,32,21,11,32,32,1,31,22,6,6,5,8,1,1,1,1,6,2,1
2024,12,3,10,27,7,2,1,3,13,1,22,15,7,22,22,5,17,18,2,3,5,5,5,1,1,1,1,1,1
2024,12,3,11,27,6,2,5,3,15,6,34,28,6,34,34,1,33,22,4,12,2,9,1,5,5,5,1,1,5
2024,12,4,0,27,10,2,2,1,11,1,22,12,10,22,22,2,20,17,5,4,5,4,2,1,1,1,1,1,2
2024,12,4,1,27,6,4,2,5,10,6,32,26,6,32,32,1,31,19,4,7,2,6,1,6,6,6,3,2,2
2024,12,4,2,27,7,8,4,3,19,5,41,34,7,41,41,6,35,25,3,9,4,7,6,4,4,4,4,4,4
2024,12,4,3,27,4,12,4,5,11,4,30,26,4,30,30,3,27,18,2,6,2,7,3,1,1,1,1,6,4
2024,12,4,4,27,8,12,3,2,12,3,40,32,8,40,40,6,34,20,6,4,2,3,6,5,5,5,6,6,3
2024,12,4,5,27,8,10,5,2,16,5,39,31,8,39,39,6,33,22,4,6,4,3,6,6,6,6,1,5,5
2024,12,4,6,27,6,12,5,5,12,4,38,32,6,38,38,2,36,20,3,7,3,8,2,1,1,1,6,6,5
2024,12,4,7,27,9,4,2,4,17,4,35,26,9,35,35,2,33,25,4,10,5,10,2,2,2,2,4,2,2
2024,12,4,8,27,10,12,5,4,12,3,40,30,10,40,40,3,37,21,5,4,5,5,3,4,4,4,4,6,5
2024,12,4,9,27,4,10,5,1,15,5,36,32,4,36,36,3,33,19,3,11,1,7,3,1,1,1,6,5,5
2024,12,4,10,27,10,4,1,1,12,3,25,15,10,25,25,1,24,17,4,5,6,3,1,1,1,1,4,2,1
2024,12,4,11,27,10,4,6,5,16,3,44,34,10,44,44,4,40,27,6,8,4,10,4,4,4,4,5,2,6
2024,12,5,0,27,4,2,2,1,16,4,31,27,4,31,31,6,25,18,1,7,3,4,6,4,4,4,6,1,2
2024,12,5,1,27,12,12,3,4,13,2,39,27,12,39,39,3,36,23,6,4,6,6,3,6,6,6,1,6,3
2024,12,5,2,27,10,10,5,1,17,5,43,33,10,43,43,2,41,22,4,9,6,5,2,6,6,6,5,5,5
2024,12,5,3,27,4,10,6,3,10,3,33,29,4,33,33,2,31,14,1,5,3,5,2,3,3,3,5,5,6
2024,12,5,4,27,10,4,6,3,11,2,32,22,10,32,32,2,30,19,5,4,5,5,2,4,4,4,1,2,6
2024,12,5,5,27,5,10,1,2,15,5,31,26,5,31,31,6,25,21,4,8,1,5,6,2,2,2,2,5,1
2024,12,5,6,27,6,6,3,1,17,1,32,26,6,32,32,6,26,20,2,7,4,7,6,5,5,5,1,3,3
2024,12,5,7,27,6,2,6,5,13,4,34,28,6,34,34,6,28,22,4,5,2,6,6,1,1,1,4,1,6
2024,12,5,8,27,3,10,2,3,13,3,35,32,3,35,35,4,31,17,1,7,2,7,4,5,5,5,6,5,2
2024,12,5,9,27,4,8,2,6,12,2,35,31,4,35,35,1,34,19,1,8,3,12,1,5,5,5,5,4,2
2024,12,5,10,27,10,12,1,4,19,6,41,31,10,41,41,3,38,29,6,12,4,10,3,4,4,4,1,6,1
2024,12,5,11,27,9,10,3,3,16,2,37,28,9,37,37,4,33,24,5,8,4,9,4,4,4,4,1,5,3
2024,12,6,0,27,8,4,2,1,16,4,30,22,8,30,30,2,28,21,4,10,4,7,2,3,3,3,2,2,2
2024,12,6,1,27,9,2,3,3,14,5,35,26,9,35,35,2,33,21,4,7,5,5,2,5,5,5,5,1,3
2024,12,6,2,27,12,10,6,2,17,3,40,28,12,40,40,3,37,25,6,8,6,7,3,2,2,2,2,5,6
2024,12,6,3,27,9,10,5,2,11,4,35,26,9,35,35,2,33,19,6,6,3,4,2,1,1,1,5,5,5
2024,12,6,4,27,6,2,1,6,17,5,31,25,6,31,31,2,29,24,1,10,5,11,2,4,4,4,1,1,1
2024,12,6,5,27,6,8,5,4,17,6,38,32,6,38,38,3,35,22,1,9,5,7,3,1,1,1,6,4,5
2024,12,6,6,27,7,4,3,5,16,4,33,26,7,33,33,1,32,22,1,9,6,10,1,4,4,4,2,2,3
2024,12,6,7,27,9,6,1,5,13,1,38,29,9,38,38,6,32,23,5,3,4,7,6,5,5,5,6,3,1
2024,12,6,8,27,8,10,3,3,12,2,32,24,8,32,32,1,31,17,2,5,6,6,1,6,6,6,1,5,3
2024,12,6,9,27,9,8,5,6,13,6,45,36,9,45,45,3,42,25,6,7,3,7,3,6,6,6,5,4,5
2024,12,6,10,27,6,6,6,1,13,2,36,30,6,36,36,6,30,19,5,6,1,5,6,3,3,3,5,3,6
2024,12,6,11,27,6,8,5,5,11,3,34,28,6,34,34,6,28,21,5,4,1,6,6,1,1,1,3,4,5
2024,12,7,0,28,5,4,4,4,11,3,29,24,5,29,29,3,26,17,2,5,3,6,3,4,4,4,2,2,4
2024,12,7,1,28,10,2,5,4,15,4,34,24,10,34,34,2,32,25,6,9,4,9,2,2,2,2,1,1,5
2024,12,7,2,28,3,10,3,6,15,5,38,35,3,38,38,2,36,22,1,11,2,12,2,2,2,2,6,5,3
2024,12,7,3,28,9,10,4,2,15,4,37,28,9,37,37,3,34,20,3,6,6,4,3,3,3,3,5,5,4
2024,12,7,4,28,6,4,1,1,15,1,26,20,6,26,26,6,20,17,1,4,5,4,6,2,2,2,4,2,1
2024,12,7,5,28,10,10,5,6,12,2,42,32,10,42,42,1,41,23,5,6,5,10,1,6,6,6,3,5,5
2024,12,7,6,28,6,8,6,2,16,2,37,31,6,37,37,3,34,19,1,8,5,8,3,5,5,5,3,4,6
2024,12,7,7,28,5,8,2,5,18,4,42,37,5,42,42,6,36,26,3,10,2,11,6,5,5,5,5,4,2
2024,12,7,8,28,6,12,4,4,18,3,43,37,6,43,43,4,39,23,1,9,5,10,4,6,6,6,4,6,4
2024,12,7,9,28,8,8,2,2,16,2,29,21,8,29,29,6,23,20,2,4,6,4,6,1,1,1,2,4,2
2024,12,7,10,28,6,10,2,5,13,4,33,27,6,33,33,2,31,19,1,6,5,7,2,4,4,4,3,5,2
2024,12,7,11,28,7,6,5,6,15,2,42,35,7,42,42,5,37,24,3,6,4,10,5,5,5,5,5,3,5
2024,12,8,0,28,4,8,1,2,8,1,23,19,4,23,23,5,18,13,3,2,1,3,5,3,3,3,2,4,1
2024,12,8,1,28,6,2,6,1,14,5,36,30,6,36,36,5,31,20,5,8,1,4,5,3,3,3,6,1,6
2024,12,8,2,28,7,4,1,4,17,6,33,26,7,33,33,6,27,27,6,10,1,8,6,1,1,1,2,2,1
2024,12,8,3,28,9,4,6,6,16,1,38,29,9,38,38,5,33,26,4,6,5,11,5,1,1,1,3,2,6
2024,12,8,4,28,6,2,4,4,15,3,34,28,6,34,34,1,33,20,1,9,5,10,1,5,5,5,4,1,4
2024,12,8,5,28,3,6,6,1,20,6,38,35,3,38,38,6,32,22,1,12,2,7,6,5,5,5,2,3,6
2024,12,8,6,28,12,12,3,3,18,4,40,28,12,40,40,4,36,27,6,8,6,7,4,1,1,1,3,6,3
2024,12,8,7,28,3,8,6,1,11,3,29,26,3,29,29,1,28,13,1,8,2,6,1,3,3,3,3,4,6
2024,12,8,8,28,9,6,4,1,11,1,34,25,9,34,34,4,30,17,5,3,4,3,4,4,4,4,6,3,4
2024,12,8,9,28,3,10,4,1,12,5,30,27,3,30,30,1,29,14,1,9,2,5,1,2,2,2,5,5,4
2024,12,8,10,28,8,2,5,5,12,1,30,22,8,30,30,1,29,20,3,6,5,10,1,2,2,2,2,1,5
2024,12,8,11,28,10,4,6,4,14,3,38,28,10,38,38,4,34,23,5,5,5,6,4,4,4,4,3,2,6
2024,12,9,0,28,11,8,1,5,16,2,39,28,11,39,39,2,37,26,5,8,6,11,2,4,4,4,4,4,1
2024,12,9,1,28,4,2,1,1,12,2,19,15,4,19,19,5,14,14,1,4,3,3,5,1,1,1,2,1,1
2024,12,9,2,28,11,6,1,4,20,5,41,30,11,41,41,6,35,30,6,9,5,8,6,4,4,4,3,3,1
2024,12,9,3,28,8,8,6,1,15,6,38,30,8,38,38,1,37,19,3,9,5,4,1,3,3,3,6,4,6
2024,12,9,4,28,7,4,6,4,19,6,41,34,7,41,41,5,36,28,5,12,2,10,5,3,3,3,2,2,6
2024,12,9,5,28,7,10,4,5,11,2,39,32,7,39,39,5,34,21,5,4,2,7,5,3,3,3,6,5,4
2024,12,9,6,28,7,2,2,6,13,4,32,25,7,32,32,1,31,23,4,9,3,11,1,5,5,5,1,1,2
2024,12,9,7,28,9,12,2,5,13,3,37,28,9,37,37,2,35,24,6,8,3,10,2,2,2,2,3,6,2
2024,12,9,8,28,10,2,1,2,13,3,29,19,10,29,29,3,26,19,4,4,6,3,3,5,5,5,3,1,1
2024,12,9,9,28,10,4,5,2,14,4,39,29,10,39,39,1,38,20,4,7,6,5,1,6,6,6,6,2,5
2024,12,9,10,28,3,8,6,1,11,1,33,30,3,33,33,6,27,14,2,4,1,4,6,3,3,3,6,4,6
2024,12,9,11,28,8,6,1,1,10,1,27,19,8,27,27,2,25,14,3,3,5,3,2,6,6,6,3,3,1
2024,12,10,0,28,5,2,2,3,14,1,28,23,5,28,28,6,22,19,2,5,3,7,6,5,5,5,1,1,2
2024,12,10,1,28,3,12,5,5,18,6,40,37,3,40,40,5,35,24,1,11,2,10,5,3,3,3,2,6,5
2024,12,10,2,28,7,8,3,1,17,4,37,30,7,37,37,4,33,20,2,8,5,5,4,6,6,6,4,4,3
2024,12,10,3,28,7,8,5,3,12,4,40,33,7,40,40,6,34,21,6,5,1,4,6,4,4,4,6,4,5
2024,12,10,4,28,8,10,1,4,13,2,35,27,8,35,35,3,32,20,3,5,5,7,3,6,6,6,3,5,1
2024,12,10,5,28,4,4,2,4,15,5,36,32,4,36,36,6,30,22,3,8,1,7,6,5,5,5,5,2,2
2024,12,10,6,28,8,10,4,1,14,1,38,30,8,38,38,5,33,17,2,3,6,3,5,6,6,6,6,5,4
2024,12,10,7,28,12,8,1,6,17,1,39,27,12,39,39,4,35,29,6,7,6,12,4,1,1,1,4,4,1
2024,12,10,8,28,7,10,4,1,11,2,32,25,7,32,32,2,30,16,4,6,3,5,2,5,5,5,2,5,4
2024,12,10,9,28,2,12,2,2,15,5,35,33,2,35,35,5,30,18,1,9,1,6,5,5,5,5,4,6,2
2024,12,10,10,28,10,4,4,2,13,4,33,23,10,33,33,3,30,21,6,6,4,4,3,3,3,3,3,2,4
2024,12,10,11,28,2,6,3,1,12,2,31,29,2,31,31,4,27,14,1,7,1,6,4,6,6,6,5,3,3
2024,12,11,0,28,7,10,6,2,19,5,43,36,7,43,43,4,39,24,3,11,4,8,4,3,3,3,5,5,6
2024,12,11,1,28,4,2,3,2,8,2,25,21,4,25,25,1,24,13,3,6,1,6,1,5,5,5,3,1,3
2024,12,11,2,28,6,12,1,3,11,2,32,26,6,32,32,3,29,15,1,3,5,4,3,6,6,6,4,6,1
2024,12,11,3,28,7,2,6,1,9,4,27,20,7,27,27,3,24,16,6,5,1,2,3,1,1,1,3,1,6
2024,12,11,4,28,11,8,6,2,14,6,42,31,11,42,42,1,41,21,5,7,6,3,1,6,6,6,5,4,6
2024,12,11,5,28,5,12,2,5,20,6,42,37,5,42,42,6,36,27,2,11,3,10,6,1,1,1,6,6,2
2024,12,11,6,28,5,10,5,5,7,1,29,24,5,29,29,4,25,16,4,2,1,6,4,1,1,1,2,5,5
2024,12,11,7,28,4,12,4,2,13,5,33,29,4,33,33,2,31,16,1,8,3,5,2,6,6,6,1,6,4
2024,12,11,8,28,4,4,4,5,16,6,35,31,4,35,35,6,29,22,1,7,3,6,6,4,4,4,3,2,4
2024,12,11,9,28,6,6,3,6,16,5,39,33,6,39,39,3,36,26,4,11,2,12,3,1,1,1,6,3,3
2024,12,11,10,28,9,6,1,6,19,6,41,32,9,41,41,4,37,29,4,10,5,10,4,6,6,6,2,3,1
2024,12,11,11,28,4,12,2,1,17,5,32,28,4,32,32,5,27,19,1,9,3,5,5,4,4,4,1,6,2
2024,12,12,0,28,6,4,6,2,10,2,31,25,6,31,31,2,29,15,3,5,3,5,2,4,4,4,4,2,6
2024,12,12,1,28,8,6,6,6,13,6,39,31,8,39,39,2,37,24,5,8,3,8,2,2,2,2,4,3,6
2024,12,12,2,28,6,10,1,2,12,3,30,24,6,30,30,4,26,18,4,6,2,5,4,1,1,1,5,5,1
2024,12,12,3,28,11,4,3,2,14,5,33,22,11,33,33,2,31,22,6,7,5,4,2,5,5,5,1,2,3
2024,12,12,4,28,4,2,6,6,16,6,36,32,4,36,36,4,32,25,3,11,1,11,4,2,2,2,2,1,6
2024,12,12,5,28,4,12,6,3,16,5,41,37,4,41,41,4,37,20,1,9,3,7,4,3,3,3,6,6,6
2024,12,12,6,28,9,2,4,2,22,5,38,29,9,38,38,6,32,28,4,11,5,8,6,2,2,2,3,1,4
2024,12,12,7,28,6,4,4,2,13,2,29,23,6,29,29,3,26,19,4,8,2,8,3,1,1,1,3,2,4
2024,12,12,8,28,12,6,3,5,16,5,41,29,12,41,41,4,37,27,6,6,6,6,4,4,4,4,4,3,3
2024,12,12,9,28,8,8,3,4,18,5,38,30,8,38,38,6,32,24,2,6,6,5,6,6,6,6,1,4,3
2024,12,12,10,28,8,6,1,4,5,1,27,19,8,27,27,1,26,15,6,2,2,5,1,6,6,6,2,3,1
2024,12,12,11,28,6,8,1,6,12,1,31,25,6,31,31,3,28,22,4,7,2,12,3,3,3,3,1,4,1
2024,12,13,0,28,3,12,5,6,8,5,33,30,3,33,33,1,32,16,2,6,1,7,1,5,5,5,1,6,5
2024,12,13,1,28,5,8,6,5,10,2,35,30,5,35,35,1,34,17,2,6,3,9,1,3,3,3,5,4,6
2024,12,13,2,28,3,8,5,1,15,2,31,28,3,31,31,6,25,18,2,8,1,7,6,3,3,3,1,4,5
2024,12,13,3,28,6,10,3,3,11,4,36,30,6,36,36,3,33,18,4,6,2,5,3,5,5,5,5,5,3
2024,12,13,4,28,8,12,3,3,17,3,40,32,8,40,40,6,34,22,2,5,6,5,6,3,3,3,6,6,3
2024,12,13,5,28,11,6,5,5,18,3,41,30,11,41,41,5,36,29,6,8,5,10,5,2,2,2,2,3,5
2024,12,13,6,28,8,8,1,4,14,4,34,26,8,34,34,5,29,24,6,7,2,7,5,2,2,2,3,4,1
2024,12,13,7,28,11,4,4,5,18,6,43,32,11,43,43,2,41,28,5,10,6,9,2,3,3,3,6,2,4
2024,12,13,8,28,8,6,2,5,6,1,31,23,8,31,31,1,30,17,6,3,2,7,1,4,4,4,5,3,2
2024,12,13,9,28,4,10,5,2,14,5,37,33,4,37,37,5,32,17,1,6,3,3,5,4,4,4,6,5,5
2024,12,13,10,28,8,4,5,5,15,1,34,26,8,34,34,2,32,22,2,7,6,11,2,4,4,4,1,2,5
2024,12,13,11,28,4,10,6,5,12,1,39,35,4,39,39,6,33,18,1,3,3,7,6,4,4,4,6,5,6
2024,12,14,0,29,8,2,1,1,8,2,26,18,8,26,26,1,25,15,6,5,2,4,1,3,3,3,6,1,1
2024,12,14,1,29,6,6,2,2,9,3,26,20,6,26,26,2,24,16,5,6,1,5,2,2,2,2,3,3,2
2024,12,14,2,29,6,2,4,3,16,6,33,27,6,33,33,3,30,24,5,12,1,9,3,1,1,1,3,1,4
2024,12,14,3,29,8,12,5,3,10,1,37,29,8,37,37,1,36,15,2,3,6,5,1,5,5,5,6,6,5
2024,12,14,4,29,8,2,1,6,15,3,30,22,8,30,30,3,27,23,2,6,6,9,3,1,1,1,4,1,1
2024,12,14,5,29,2,10,3,3,15,5,30,28,2,30,30,4,26,19,1,10,1,8,4,1,1,1,2,5,3
2024,12,14,6,29,7,12,6,1,12,4,36,29,7,36,36,3,33,17,4,6,3,3,3,2,2,2,5,6,6
2024,12,14,7,29,6,6,2,2,14,3,34,28,6,34,34,4,30,21,5,9,1,8,4,6,6,6,2,3,2
2024,12,14,8,29,5,8,5,3,18,2,38,33,5,38,38,6,32,22,1,8,4,9,6,4,4,4,3,4,5
2024,12,14,9,29,9,10,1,2,15,3,37,28,9,37,37,6,31,21,4,4,5,3,6,5,5,5,5,5,1
2024,12,14,10,29,4,2,4,4,11,1,28,24,4,28,28,6,22,17,2,3,2,6,6,1,1,1,5,1,4
2024,12,14,11,29,6,2,4,6,14,3,38,32,6,38,38,5,33,25,5,8,1,11,5,3,3,3,5,1,4
2024,12,15,0,29,5,8,3,2,6,2,25,20,5,25,25,2,23,12,4,3,1,3,2,2,2,2,4,4,3
2024,12,15,1,29,5,12,2,2,11,2,32,27,5,32,32,1,31,15,2,7,3,7,1,3,3,3,6,6,2
2024,12,15,2,29,4,2,4,1,13,6,27,23,4,27,27,1,26,16,2,10,2,5,1,3,3,3,3,1,4
2024,12,15,3,29,4,12,6,3,13,6,32,28,4,32,32,2,30,18,2,9,2,6,2,1,1,1,1,6,6
2024,12,15,4,29,8,2,6,1,21,5,40,32,8,40,40,5,35,25,3,11,5,7,5,4,4,4,4,1,6
2024,12,15,5,29,5,8,6,4,9,2,30,25,5,30,30,1,29,16,3,6,2,8,1,3,3,3,1,4,6
2024,12,15,6,29,11,2,5,4,10,1,32,21,11,32,32,2,30,19,5,2,6,5,2,2,2,2,5,1,5
2024,12,15,7,29,7,2,4,2,14,3,30,23,7,30,30,6,24,19,3,4,4,3,6,5,5,5,1,1,4
2024,12,15,8,29,7,10,5,1,12,1,37,30,7,37,37,4,33,16,3,4,4,4,4,5,5,5,6,5,5
2024,12,15,9,29,8,10,3,4,18,6,38,30,8,38,38,3,35,25,3,10,5,8,3,2,2,2,3,5,3
